SUBMISSIONYEARQUARTER,PWSID,SAMPLE_ID,SAMPLING_END_DATE,SAMPLING_START_DATE,RECONCILIATION_ID,SAMPLE_FIRST_REPORTED_DATE,SAMPLE_LAST_REPORTED_DATE,SAR_ID,CONTAMINANT_CODE,RESULT_SIGN_CODE,SAMPLE_MEASURE,UNIT_OF_MEASURE,SAR_FIRST_REPORTED_DATE,SAR_LAST_REPORTED_DATE
2025Q1,GA0310035,GA44522,12/31/2015,01/01/2013,,12/10/2013,06/19/2019,17496577,PB90,,.0013,mg/L,12/10/2013,06/19/2019
2025Q1,GA0310037,GA44514,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17496579,PB90,,.0025,mg/L,12/10/2013,02/24/2014
2025Q1,GA0310038,GA44865,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17496580,PB90,,0,mg/L,12/10/2013,02/24/2014
2025Q1,GA0310055,GA44532,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17496588,PB90,,0,mg/L,12/10/2013,02/24/2014
2025Q1,GA0310071,GA44516,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17496594,PB90,,.0025,mg/L,12/10/2013,02/24/2014
2025Q1,GA0310156,GA45225,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17496598,PB90,,0,mg/L,12/10/2013,02/24/2014
2025Q1,GA0310166,GA44399,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17496599,PB90,,.0013,mg/L,12/10/2013,02/24/2014
2025Q1,GA0310173,GA45011,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17496600,PB90,,.0013,mg/L,12/10/2013,02/24/2014
2025Q1,GA0310180,GA45013,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17496601,PB90,,0,mg/L,12/10/2013,02/24/2014
2025Q1,GA2750000,GA44196,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17498332,PB90,,.0025,mg/L,12/10/2013,02/24/2014
2025Q1,GA2750002,GA44410,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17498333,PB90,,.0025,mg/L,12/10/2013,02/24/2014
2025Q1,GA2750003,GA44490,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17498334,PB90,,0,mg/L,12/10/2013,02/24/2014
2025Q1,GA2750005,GA44409,12/31/2015,01/01/2013,,12/10/2013,08/24/2015,17498335,PB90,,.0025,mg/L,12/10/2013,08/24/2015
2025Q1,GA2750006,GA44980,12/31/2015,01/01/2013,,12/10/2013,06/19/2019,17498336,PB90,,.0073,mg/L,12/10/2013,06/19/2019
2025Q1,GA2750008,GA44550,12/31/2013,01/01/2013,,12/10/2013,02/24/2014,17498343,PB90,,0,mg/L,12/10/2013,02/24/2014
2025Q1,GA2750023,GA45017,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17498349,PB90,,.0044,mg/L,12/10/2013,02/24/2014
2025Q1,GA2750024,GA44895,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17498350,PB90,,0,mg/L,12/10/2013,02/24/2014
2025Q1,GA2750040,GA44474,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17498351,PB90,,.0025,mg/L,12/10/2013,02/24/2014
2025Q1,GA2750055,GA45015,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17498354,PB90,,0,mg/L,12/10/2013,02/24/2014
2025Q1,GA2750056,GA44477,12/31/2013,01/01/2013,,12/10/2013,02/24/2014,17498359,PB90,,.0025,mg/L,12/10/2013,02/24/2014
2025Q1,GA2770000,GA44181,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17498361,PB90,,.0052,mg/L,12/10/2013,02/24/2014
2025Q1,GA2770003,GA44320,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17498363,PB90,,.0029,mg/L,12/10/2013,02/24/2014
2025Q1,GA2770004,GA45637,12/31/2013,01/01/2011,,12/10/2013,03/09/2021,17498364,PB90,,.0042,mg/L,12/10/2013,03/09/2021
2025Q1,GA2770006,GA45213,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17498365,PB90,,.0025,mg/L,12/10/2013,02/24/2014
2025Q1,GA2770026,GA45062,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17498374,PB90,,0,mg/L,12/10/2013,02/24/2014
2025Q1,GA2770032,GA45020,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17498376,PB90,,.0013,mg/L,12/10/2013,02/24/2014
2025Q1,GA2790032,GA45067,12/31/2013,01/01/2013,,12/10/2013,06/19/2019,17498383,PB90,,0,mg/L,12/10/2013,06/19/2019
2025Q1,GA2790033,GA44928,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17498384,PB90,,0,mg/L,12/10/2013,02/24/2014
2025Q1,GA2830000,GA44460,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17498386,PB90,,.0025,mg/L,12/10/2013,02/24/2014
2025Q1,GA2870000,GA44562,12/31/2015,01/01/2013,,12/10/2013,08/24/2015,17498399,PB90,,.0027,mg/L,12/10/2013,08/24/2015
2025Q1,GA2870002,GA45628,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17498400,PB90,,.0025,mg/L,12/10/2013,02/24/2014
2025Q1,GA2870003,GA44531,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17498401,PB90,,.0013,mg/L,12/10/2013,02/24/2014
2025Q1,GA2890000,GA44854,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17498402,PB90,,.0048,mg/L,12/10/2013,02/24/2014
2025Q1,GA1410014,GA49942,12/31/2015,01/01/2013,,11/17/2014,12/20/2022,17726847,PB90,,.0203,mg/L,11/17/2014,12/20/2022
2025Q1,GA1410014,GA50187,12/31/2014,01/01/2012,,11/17/2014,12/16/2021,17726848,PB90,,.0203,mg/L,11/17/2014,12/16/2021
2025Q1,GA1470000,GA49697,12/31/2014,01/01/2012,,11/17/2014,11/19/2015,17726866,PB90,,0,mg/L,11/17/2014,11/19/2015
2025Q1,GA1530007,GA49989,12/31/2014,01/01/2012,,11/17/2014,11/19/2015,17726887,PB90,,.0026,mg/L,11/17/2014,11/19/2015
2025Q1,GA1570117,GA48874,12/31/2014,01/01/2012,,11/17/2014,12/16/2021,17726905,PB90,,.0026,mg/L,11/17/2014,12/16/2021
2025Q1,GA1610001,GA49210,12/31/2016,01/01/2014,,11/17/2014,05/04/2018,17726912,PB90,,.0025,mg/L,11/17/2014,05/04/2018
2025Q1,GA1690000,GA49992,12/31/2014,01/01/2012,,11/17/2014,11/19/2015,17726920,PB90,,.0025,mg/L,11/17/2014,11/19/2015
2025Q1,GA1790024,GA49726,12/31/2014,01/01/2012,,11/17/2014,11/19/2015,17726945,PB90,,.0026,mg/L,11/17/2014,11/19/2015
2025Q1,GA1850002,GA49645,12/31/2014,01/01/2012,,11/17/2014,11/19/2015,17726948,PB90,,0,mg/L,11/17/2014,11/19/2015
2025Q1,GA1850016,GA49572,12/31/2014,01/01/2014,,11/17/2014,03/09/2017,17726950,PB90,,0,mg/L,11/17/2014,03/09/2017
2025Q1,GA1930002,GA49696,12/31/2014,01/01/2012,,11/17/2014,11/19/2015,17726964,PB90,,.0025,mg/L,11/17/2014,11/19/2015
2025Q1,GA1950011,GA49265,12/31/2014,01/01/2014,,11/17/2014,11/19/2015,17726968,PB90,,.017,mg/L,11/17/2014,11/19/2015
2025Q1,GA1970003,GA49961,12/31/2016,01/01/2014,,11/17/2014,08/16/2018,17726974,PB90,,.0041,mg/L,11/17/2014,08/16/2018
2025Q1,GA2070001,GA49670,12/31/2014,01/01/2012,,11/17/2014,12/16/2021,17726991,PB90,,0,mg/L,11/17/2014,12/16/2021
2025Q1,GA2170097,GA48386,12/31/2014,01/01/2012,,11/17/2014,08/24/2015,17727010,PB90,,0,mg/L,11/17/2014,08/24/2015
2025Q1,GA2190035,GA49224,12/31/2014,01/01/2014,,11/17/2014,11/19/2015,17727015,PB90,,.0195,mg/L,11/17/2014,11/19/2015
2025Q1,GA2250000,GA48612,12/31/2014,01/01/2014,,11/17/2014,11/19/2015,17727023,PB90,,.0051,mg/L,11/17/2014,11/19/2015
2025Q1,GA2270000,GA48898,12/31/2015,01/01/2013,,11/17/2014,11/17/2022,17727033,PB90,,.0025,mg/L,11/17/2014,11/17/2022
2025Q1,GA2270000,GA49549,12/31/2014,01/01/2012,,11/17/2014,08/24/2015,17727034,PB90,,.0025,mg/L,11/17/2014,08/24/2015
2025Q1,GA2310000,GA47686,12/31/2014,01/01/2014,,11/17/2014,02/16/2015,17727047,PB90,,.0071,mg/L,11/17/2014,02/16/2015
2025Q1,GA2330000,GA49558,12/31/2014,01/01/2012,,11/17/2014,11/19/2015,17727051,PB90,,.0025,mg/L,11/17/2014,11/19/2015
2025Q1,GA2410000,GA48913,12/31/2015,01/01/2013,,11/17/2014,12/20/2022,17727066,PB90,,.0025,mg/L,11/17/2014,12/20/2022
2025Q1,GA2410000,GA49172,12/31/2016,01/01/2014,,11/17/2014,12/21/2023,17727067,PB90,,.0025,mg/L,11/17/2014,12/21/2023
2025Q1,GA2410035,GA48441,12/31/2014,01/01/2012,,11/17/2014,11/19/2015,17727069,PB90,,.016,mg/L,11/17/2014,11/19/2015
2025Q1,GA2450002,GA48900,12/31/2014,01/01/2012,,11/17/2014,03/20/2025,17727073,PB90,,0,mg/L,11/17/2014,03/20/2025
2025Q1,GA2770129,GA48374,12/31/2016,01/01/2014,,11/17/2014,08/24/2015,17727118,PB90,,.0535,mg/L,11/17/2014,08/24/2015
2025Q1,GA2770129,GA49310,12/31/2014,07/01/2014,,11/17/2014,05/26/2017,17727119,PB90,,.0535,mg/L,11/17/2014,05/26/2017
2025Q1,GA2810000,GA48935,12/31/2014,01/01/2012,,11/17/2014,08/24/2015,17727127,PB90,,.0044,mg/L,11/17/2014,08/24/2015
2025Q1,GA2810000,GA49154,12/31/2015,01/01/2013,,11/17/2014,08/24/2015,17727128,PB90,,.0044,mg/L,11/17/2014,08/24/2015
2025Q1,GA2850002,GA49544,12/31/2014,01/01/2012,,11/17/2014,08/24/2015,17727137,PB90,,.0025,mg/L,11/17/2014,08/24/2015
2025Q1,GA2970001,GA48856,12/31/2014,01/01/2012,,11/17/2014,08/24/2015,17727178,PB90,,.0043,mg/L,11/17/2014,08/24/2015
2025Q1,GA2970001,GA49187,12/31/2016,01/01/2014,,11/17/2014,08/24/2015,17727179,PB90,,.0043,mg/L,11/17/2014,08/24/2015
2025Q1,GA2970008,GA49299,12/31/2016,01/01/2014,,11/17/2014,12/21/2023,17727185,PB90,,.0025,mg/L,11/17/2014,12/21/2023
2025Q1,GA3030005,GA49987,12/31/2014,01/01/2012,,11/17/2014,11/19/2015,17727198,PB90,,0,mg/L,11/17/2014,11/19/2015
2025Q1,GA3050000,GA49557,12/31/2014,01/01/2012,,11/17/2014,08/24/2015,17727199,PB90,,.0025,mg/L,11/17/2014,08/24/2015
2025Q1,GA2530005,GA49701,12/31/2015,01/01/2013,,11/17/2014,11/19/2015,17727080,PB90,,.017,mg/L,11/17/2014,11/19/2015
2025Q1,GA1870072,GA49721,12/31/2014,01/01/2014,,11/17/2014,11/19/2015,17727230,PB90,,.0211,mg/L,11/17/2014,11/19/2015
2025Q1,GA2210066,GA49227,12/31/2014,01/01/2014,,11/17/2014,12/21/2023,17727276,PB90,,.017,mg/L,11/17/2014,12/21/2023
2025Q1,GA1850323,GA49566,12/31/2014,01/01/2014,,11/17/2014,12/21/2023,17727284,PB90,,.0428,mg/L,11/17/2014,12/21/2023
2025Q1,GA3110107,GA48584,12/31/2014,01/01/2014,,11/17/2014,12/21/2023,17727290,PB90,,.023,mg/L,11/17/2014,12/21/2023
2025Q1,GA0330056,GA48358,12/31/2014,01/01/2014,,11/17/2014,11/28/2023,17727295,PB90,,0,mg/L,11/17/2014,11/28/2023
2025Q1,GA2050003,GA66124,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317923,PB90,,.0055,mg/L,11/12/2019,03/09/2021
2025Q1,GA2130000,GA65932,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317927,PB90,,.001,mg/L,11/12/2019,03/09/2021
2025Q1,GA2250001,GA65781,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317933,PB90,,.0011,mg/L,11/12/2019,03/09/2021
2025Q1,GA2250021,GA66013,12/31/2020,01/01/2018,,11/12/2019,03/09/2021,19317934,PB90,,.1406,mg/L,11/12/2019,03/09/2021
2025Q1,GA2250021,GA66481,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317935,PB90,,.1406,mg/L,11/12/2019,03/09/2021
2025Q1,GA2890023,GA44853,12/31/2013,01/01/2013,,12/10/2013,02/24/2014,17498423,PB90,,.0112,mg/L,12/10/2013,02/24/2014
2025Q1,GA0050000,GA66233,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317747,PB90,,.002,mg/L,11/12/2019,03/09/2021
2025Q1,GA0130000,GA65521,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317750,PB90,,0,mg/L,11/12/2019,03/09/2021
2025Q1,GA0130002,GA65873,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317751,PB90,,.00074,mg/L,11/12/2019,03/09/2021
2025Q1,GA0130031,GA65610,12/31/2020,01/01/2018,,11/12/2019,03/09/2021,19317752,PB90,,.00031,mg/L,11/12/2019,03/09/2021
2025Q1,GA0170000,GA65660,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317759,PB90,,0,mg/L,11/12/2019,03/09/2021
2025Q1,GA0290000,GA66032,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317761,PB90,,.0019,mg/L,11/12/2019,03/09/2021
2025Q1,GA0310004,GA66033,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317765,PB90,,.0015,mg/L,11/12/2019,03/09/2021
2025Q1,GA0310006,GA66153,12/31/2019,01/01/2017,,11/12/2019,12/20/2022,19317766,PB90,,.0025,mg/L,11/12/2019,12/20/2022
2025Q1,GA0390001,GA66155,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317769,PB90,,0,mg/L,11/12/2019,03/09/2021
2025Q1,GA0390049,GA66129,12/31/2019,01/01/2017,,11/12/2019,03/20/2025,19317771,PB90,,.0228,mg/L,11/12/2019,03/20/2025
2025Q1,GA0450001,GA66203,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317772,PB90,,.0017,mg/L,11/12/2019,03/09/2021
2025Q1,GA0490000,GA66143,12/31/2019,01/01/2017,,11/12/2019,03/20/2025,19317780,PB90,,.0043,mg/L,11/12/2019,03/20/2025
2025Q1,GA0510005,GA66207,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317784,PB90,,.0021,mg/L,11/12/2019,03/09/2021
2025Q1,GA0550000,GA66183,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317802,PB90,,.0027,mg/L,11/12/2019,03/09/2021
2025Q1,GA0570001,GA65904,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317804,PB90,,0,mg/L,11/12/2019,03/09/2021
2025Q1,GA2770001,GA65675,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317960,PB90,,0,mg/L,11/12/2019,03/09/2021
2025Q1,GA2790000,GA65891,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317968,PB90,,.0016,mg/L,11/12/2019,03/09/2021
2025Q1,GA2790002,GA65545,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317969,PB90,,.01,mg/L,11/12/2019,03/09/2021
2025Q1,GA2910000,GA65672,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317975,PB90,,.0039,mg/L,11/12/2019,03/09/2021
2025Q1,GA2930010,GA65934,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317977,PB90,,.0017,mg/L,11/12/2019,03/09/2021
2025Q1,GA2990002,GA65935,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317987,PB90,,.0007,mg/L,11/12/2019,03/09/2021
2025Q1,GA2990051,GA65918,12/31/2019,01/01/2017,,11/12/2019,03/20/2025,19317991,PB90,,0,mg/L,11/12/2019,03/20/2025
2025Q1,GA0790017,GA66034,12/31/2019,01/01/2017,,11/12/2019,08/06/2020,19317999,PB90,,.032,mg/L,11/12/2019,08/06/2020
2025Q1,GA0790017,GA66473,12/31/2020,01/01/2018,,11/12/2019,03/20/2025,19318000,PB90,,.032,mg/L,11/12/2019,03/20/2025
2025Q1,GA1030131,GA66149,12/31/2019,01/01/2017,,11/12/2019,03/20/2025,19318009,PB90,,.0031,mg/L,11/12/2019,03/20/2025
2025Q1,GA0870076,GA66189,12/31/2020,01/01/2018,,11/12/2019,03/20/2025,19318032,PB90,,.0275,mg/L,11/12/2019,03/20/2025
2025Q1,GA2050040,GA66019,12/31/2019,01/01/2019,,11/12/2019,03/20/2025,19318037,PB90,,.022,mg/L,11/12/2019,03/20/2025
2025Q1,GA1050000,GA66063,12/31/2019,01/01/2019,,11/12/2019,09/21/2020,19318058,CU90,,1.5,mg/L,11/12/2019,09/21/2020
2025Q1,GA1950045,GA66397,12/31/2019,01/01/2019,,11/12/2019,09/21/2020,19318065,CU90,,3.5,mg/L,11/12/2019,09/21/2020
2025Q1,GA2370055,GA65594,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19318071,CU90,,1.95,mg/L,11/12/2019,03/09/2021
2025Q1,GA0510044,GA44151,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17496756,PB90,,.006,mg/L,12/10/2013,02/24/2014
2025Q1,GA1790020,GA44314,12/31/2015,01/01/2013,,12/10/2013,08/24/2015,17497712,PB90,,.0046,mg/L,12/10/2013,08/24/2015
2025Q1,GA1790029,GA45739,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17497714,PB90,,.0093,mg/L,12/10/2013,02/24/2014
2025Q1,GA2370088,GA44881,12/31/2015,01/01/2013,,12/10/2013,06/19/2019,17499466,PB90,,.0013,mg/L,12/10/2013,06/19/2019
2025Q1,GA2490004,GA44153,12/31/2015,01/01/2013,,12/10/2013,06/19/2019,17499473,PB90,,.0031,mg/L,12/10/2013,06/19/2019
2025Q1,GA2210065,GA44534,12/31/2013,01/01/2013,,12/10/2013,06/19/2019,17499482,PB90,,.0087,mg/L,12/10/2013,06/19/2019
2025Q1,GA0310241,GA44857,12/31/2013,01/01/2013,,12/10/2013,06/19/2019,17499489,PB90,,.0028,mg/L,12/10/2013,06/19/2019
2025Q1,GA0310242,GA45208,12/31/2015,01/01/2013,,12/10/2013,06/19/2019,17499527,PB90,,0,mg/L,12/10/2013,06/19/2019
2025Q1,GA2210066,GA44457,12/31/2013,01/01/2013,,12/10/2013,06/19/2019,17499534,PB90,,.0083,mg/L,12/10/2013,06/19/2019
2025Q1,GA1790030,GA45788,12/31/2013,01/01/2013,,12/10/2013,06/19/2019,17497720,PB90,,0,mg/L,12/10/2013,06/19/2019
2025Q1,GA1790037,GA45059,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17497727,PB90,,.0025,mg/L,12/10/2013,02/24/2014
2025Q1,GA1790136,GA45780,12/31/2013,01/01/2013,,12/10/2013,02/24/2014,17497753,PB90,,0,mg/L,12/10/2013,02/24/2014
2025Q1,GA1810038,GA45023,12/31/2015,01/01/2013,,12/10/2013,05/17/2023,17497771,PB90,,.0025,mg/L,12/10/2013,05/17/2023
2025Q1,GA1830002,GA45050,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17497776,PB90,,0,mg/L,12/10/2013,02/24/2014
2025Q1,GA1830006,GA45779,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17497777,PB90,,0,mg/L,12/10/2013,02/24/2014
2025Q1,GA1370003,GA66142,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317866,PB90,,.048,mg/L,11/12/2019,03/09/2021
2025Q1,GA1430002,GA66005,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317873,PB90,,0,mg/L,11/12/2019,03/09/2021
2025Q1,GA1490000,GA66237,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317877,PB90,,0,mg/L,11/12/2019,03/09/2021
2025Q1,GA1510003,GA65852,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317884,PB90,,0,mg/L,11/12/2019,03/09/2021
2025Q1,GA1530042,GA65857,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317890,PB90,,.0029,mg/L,11/12/2019,03/09/2021
2025Q1,GA1570001,GA66122,12/31/2019,01/01/2017,,11/12/2019,03/20/2025,19317894,PB90,,.0011,mg/L,11/12/2019,03/20/2025
2025Q1,GA1590000,GA65662,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317898,PB90,,0,mg/L,11/12/2019,03/09/2021
2025Q1,GA1650000,GA66004,12/31/2019,01/01/2017,,11/12/2019,03/09/2021,19317899,PB90,,.0012,mg/L,11/12/2019,03/09/2021
2025Q1,GA1830032,GA44546,12/31/2013,01/01/2011,,12/10/2013,02/24/2014,17497791,PB90,,0,mg/L,12/10/2013,02/24/2014
2025Q1,GA1830037,GA45725,12/31/2015,01/01/2013,,12/10/2013,06/19/2019,17497799,PB90,,0,mg/L,12/10/2013,06/19/2019
2025Q1,GA1850000,GA45215,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17497801,PB90,,.0053,mg/L,12/10/2013,02/24/2014
2025Q1,GA1850005,GA45724,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17497804,PB90,,.0025,mg/L,12/10/2013,02/24/2014
2025Q1,GA1850015,GA44544,12/31/2013,01/01/2013,,12/10/2013,02/24/2014,17497815,PB90,,0,mg/L,12/10/2013,02/24/2014
2025Q1,GA1850018,GA45004,12/31/2015,01/01/2013,,12/10/2013,06/19/2019,17497823,PB90,,.0013,mg/L,12/10/2013,06/19/2019
2025Q1,GA1850020,GA45728,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17497824,PB90,,.0014,mg/L,12/10/2013,02/24/2014
2025Q1,GA1850027,GA45309,12/31/2013,01/01/2013,,12/10/2013,02/24/2014,17497833,PB90,,.0014,mg/L,12/10/2013,02/24/2014
2025Q1,GA1850032,GA44986,12/31/2014,01/01/2012,,12/10/2013,02/24/2014,17497834,PB90,,.0013,mg/L,12/10/2013,02/24/2014
2025Q1,GA1850043,GA45317,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17497835,PB90,,.0013,mg/L,12/10/2013,02/24/2014
2025Q1,GA1950065,GA44465,12/31/2013,01/01/2013,,12/10/2013,06/19/2019,17499571,PB90,,0,mg/L,12/10/2013,06/19/2019
2025Q1,GA1270190,GA45264,12/31/2015,01/01/2013,,12/10/2013,06/19/2019,17499578,PB90,,.0045,mg/L,12/10/2013,06/19/2019
2025Q1,GA1790151,GA45222,12/31/2013,01/01/2013,,12/10/2013,06/19/2019,17499589,PB90,,.0029,mg/L,12/10/2013,06/19/2019
2025Q1,GA1110091,GA44166,12/31/2013,01/01/2013,,12/10/2013,06/19/2019,17499596,PB90,,.011,mg/L,12/10/2013,06/19/2019
2025Q1,GA1030144,GA44889,12/31/2013,01/01/2013,,12/10/2013,06/19/2019,17499608,PB90,,0,mg/L,12/10/2013,06/19/2019
2025Q1,GA2190073,GA44581,12/31/2013,01/01/2013,,12/10/2013,06/19/2019,17499615,PB90,,.0064,mg/L,12/10/2013,06/19/2019
2025Q1,GA1910104,GA44901,12/31/2015,01/01/2013,,12/10/2013,06/19/2019,17499629,PB90,,.0025,mg/L,12/10/2013,06/19/2019
2025Q1,GA2890031,GA44521,12/31/2013,01/01/2013,,12/10/2013,06/19/2019,17499633,PB90,,.0013,mg/L,12/10/2013,06/19/2019
2025Q1,GA1850320,GA44539,12/31/2013,01/01/2013,,12/10/2013,12/20/2022,17499662,PB90,,.0249,mg/L,12/10/2013,12/20/2022
2025Q1,GA0510051,GA45256,12/31/2015,01/01/2013,,12/10/2013,02/28/2024,17496757,PB90,,.0025,mg/L,12/10/2013,02/28/2024
2025Q1,GA0510063,GA45713,12/31/2015,01/01/2013,,12/10/2013,09/19/2024,17496765,PB90,,.0013,mg/L,12/10/2013,09/19/2024
2025Q1,GA0510070,GA45204,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17496766,PB90,,0,mg/L,12/10/2013,02/24/2014
2025Q1,GA0510079,GA44446,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17496767,PB90,,.011,mg/L,12/10/2013,02/24/2014
2025Q1,GA0510083,GA45219,12/31/2013,01/01/2013,,12/10/2013,08/29/2016,17496773,PB90,,0,mg/L,12/10/2013,08/29/2016
2025Q1,GA0510096,GA45756,12/31/2013,01/01/2011,,12/10/2013,06/19/2019,17496781,PB90,,0,mg/L,12/10/2013,06/19/2019
2025Q1,GA0510099,GA45707,12/31/2014,01/01/2012,,12/10/2013,02/24/2014,17496782,PB90,,0,mg/L,12/10/2013,02/24/2014
2025Q1,GA0510100,GA45621,12/31/2013,01/01/2011,,12/10/2013,02/24/2014,17496783,PB90,,.0035,mg/L,12/10/2013,02/24/2014
2025Q1,GA0510107,GA45292,12/31/2015,01/01/2013,,12/10/2013,12/20/2022,17496794,PB90,,.0044,mg/L,12/10/2013,12/20/2022
2025Q1,GA0510123,GA44402,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17496796,PB90,,.0029,mg/L,12/10/2013,02/24/2014
2025Q1,GA0510124,GA45706,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17496797,PB90,,.0025,mg/L,12/10/2013,02/24/2014
2025Q1,GA0510128,GA45705,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17496798,PB90,,.002,mg/L,12/10/2013,02/24/2014
2025Q1,GA0510133,GA45708,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17496802,PB90,,.0025,mg/L,12/10/2013,02/24/2014
2025Q1,GA0510137,GA45255,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17496803,PB90,,.004,mg/L,12/10/2013,02/24/2014
2025Q1,GA0510145,GA45239,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17496809,PB90,,.0017,mg/L,12/10/2013,02/24/2014
2025Q1,GA0510171,GA45718,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17496810,PB90,,0,mg/L,12/10/2013,02/24/2014
2025Q1,GA0510229,GA44006,12/31/2015,01/01/2013,,12/10/2013,08/24/2015,17496821,PB90,,.0025,mg/L,12/10/2013,08/24/2015
2025Q1,GA0510239,GA45333,12/31/2013,01/01/2011,,12/10/2013,06/19/2019,17496822,PB90,,.0043,mg/L,12/10/2013,06/19/2019
2025Q1,GA0510266,GA45284,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17496829,PB90,,.0025,mg/L,12/10/2013,02/24/2014
2025Q1,GA0510267,GA45197,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17496830,PB90,,0,mg/L,12/10/2013,02/24/2014
2025Q1,GA0510275,GA45286,12/31/2013,01/01/2011,,12/10/2013,02/24/2014,17496837,PB90,,.0084,mg/L,12/10/2013,02/24/2014
2025Q1,GA0530002,GA43999,12/31/2015,01/01/2013,,12/10/2013,08/19/2014,17496838,PB90,,.0032,mg/L,12/10/2013,08/19/2014
2025Q1,GA0550000,GA44164,12/31/2015,01/01/2013,,12/10/2013,08/24/2015,17496839,PB90,,.0032,mg/L,12/10/2013,08/24/2015
2025Q1,GA0550001,GA45758,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17496840,PB90,,.0025,mg/L,12/10/2013,02/24/2014
2025Q1,GA0550002,GA44520,12/31/2015,01/01/2013,,12/10/2013,02/24/2014,17496841,PB90,,.0048,mg/L,12/10/2013,02/24/2014
2025Q1,GA0550003,GA45252,12/31/2015,01/01/2013,,12/10/2013,08/24/2015,17496842,PB90,,.0025,mg/L,12/10/2013,08/24/2015
