SUBMISSIONYEARQUARTER,PWSID,GEO_ID,AREA_TYPE_CODE,TRIBAL_CODE,STATE_SERVED,ANSI_ENTITY_CODE,ZIP_CODE_SERVED,CITY_SERVED,COUNTY_SERVED,LAST_REPORTED_DATE
2025Q1,GA0290014,9111179,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290015,9111180,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290017,9111181,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290017,9111182,CT,,GA,,,PEMBROKE,,03/20/2025
2025Q1,GA0290018,9111183,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290019,8696380,CN,,,029,,,Bryan,07/22/1995
2025Q1,GA0290020,9111184,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290021,9111185,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290022,9111186,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290023,9111187,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290024,9111188,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290025,9111189,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290027,8696381,CN,,,029,,,Bryan,07/22/1995
2025Q1,GA0290029,9111190,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290031,9111191,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290033,8696382,CN,,,215,,,Muscogee,07/22/1995
2025Q1,GA0290035,8696383,CN,,,215,,,Muscogee,07/22/1995
2025Q1,GA0290035,8696384,CT,,GA,,,ELLABELL GA,,07/22/1995
2025Q1,GA0290036,9111192,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290037,8696385,CN,,,015,,,Bartow,07/22/1995
2025Q1,GA0290037,8696386,CT,,GA,,,PEMBROKE GA,,07/22/1995
2025Q1,GA0290038,8696387,CN,,,015,,,Bartow,07/22/1995
2025Q1,GA0290042,8686081,CN,,,215,,,Muscogee,07/22/1995
2025Q1,GA0290044,9111193,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290045,8686082,CN,,,029,,,Bryan,08/19/2000
2025Q1,GA0290045,8686083,CT,,GA,,,RICHMOND HILL,,08/19/2000
2025Q1,GA0290051,8686089,CN,,,215,,,Muscogee,07/22/1995
2025Q1,GA0290046,8686086,CN,,,029,,,Bryan,07/22/1995
2025Q1,GA0290048,8686087,CN,,,015,,,Bartow,07/22/1995
2025Q1,GA0290050,8686088,CN,,,215,,,Muscogee,07/22/1995
2025Q1,GA0290053,9006340,CN,,,029,,,Bryan,12/21/2023
2025Q1,GA0290054,9034969,CN,,,029,,,Bryan,05/04/2018
2025Q1,GA0290055,8686091,CN,,,215,,,Muscogee,07/22/1995
2025Q1,GA0290056,8686092,CN,,,029,,,Bryan,07/22/1995
2025Q1,GA0290058,8686093,CN,,,215,,,Muscogee,07/22/1995
2025Q1,GA0290060,8686094,CN,,,029,,,Bryan,07/22/1995
2025Q1,GA0290061,9111194,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290063,8920808,CN,,,029,,,Bryan,08/18/2011
2025Q1,GA0290064,9111195,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290066,8862125,CN,,,029,,,Bryan,05/19/2015
2025Q1,GA0290067,9111196,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290068,8853951,CN,,,029,,,Bryan,05/19/2015
2025Q1,GA0290069,9111197,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290070,9111198,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290071,9111199,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290072,9111200,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290073,8988517,CN,,,029,,,Bryan,05/18/2007
2025Q1,GA0290075,8911285,CN,,,029,,,Bryan,08/20/2009
2025Q1,GA0290076,9111201,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290078,9111202,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290079,9111203,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290080,9111204,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290081,8684157,CN,,,029,,,Bryan,07/22/1995
2025Q1,GA0290083,9111205,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290084,8898416,CN,,,029,,,Bryan,05/26/2011
2025Q1,GA0290085,8853997,CN,,,029,,,Bryan,05/19/2015
2025Q1,GA0290086,8853998,CN,,,029,,,Bryan,05/19/2015
2025Q1,GA0290087,9111206,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290089,9115712,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290090,9115714,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290091,9116701,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290092,9116723,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290093,9116756,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290094,9116795,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290095,9116805,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290096,9116818,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290097,9116830,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290098,9116833,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290099,9116864,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290100,9033285,CN,,,029,,,Bryan,05/04/2018
2025Q1,GA0290102,9118841,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290103,9118861,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290104,9118893,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290105,9119924,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290105,9119925,CT,,GA,,,RICHMOND HILL,,03/20/2025
2025Q1,GA0290106,9102056,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0290106,9102057,CT,,GA,,,ELLABELL,,03/20/2025
2025Q1,GA0290107,9103563,CN,,,029,,,Bryan,03/20/2025
2025Q1,GA0310000,9111207,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310000,9111208,CT,,GA,,,BROOKLET,,03/20/2025
2025Q1,GA0310001,9111209,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310002,9111210,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310002,9111211,CT,,GA,,,PORTAL,,03/20/2025
2025Q1,GA0310003,9111212,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310003,9111213,CT,,GA,,,REGISTER,,03/20/2025
2025Q1,GA0310004,9111214,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310004,9111215,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310006,9111216,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310006,9111217,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310009,8684164,CN,,,031,,,Bulloch,01/19/2000
2025Q1,GA0310009,8684165,CT,,GA,,,STATESBORO,,01/19/2000
2025Q1,GA0310010,9111218,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310010,9111219,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310012,8684168,CN,,,031,,,Bulloch,01/19/2000
2025Q1,GA0310012,8684169,CT,,GA,,,STATESBORO,,01/19/2000
2025Q1,GA0310013,9111220,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310013,9111221,CT,,GA,,,BROOKLET,,03/20/2025
2025Q1,GA0310014,9112269,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310014,9112270,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310015,9112271,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310015,9112272,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310016,9112273,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310017,8936374,CT,,GA,,,STATESBORO,,12/12/2014
2025Q1,GA0310017,8936375,CN,,,031,,,Bulloch,12/12/2014
2025Q1,GA0310018,8686351,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310019,9112274,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310019,9112275,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310020,8686354,CN,,,031,,,Bulloch,01/19/2000
2025Q1,GA0310020,8686355,CT,,GA,,,STATESBORO,,01/19/2000
2025Q1,GA0310024,8686356,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310025,9112276,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310025,9112277,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310026,8686359,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310027,8686360,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310028,9112278,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310028,9112279,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310029,8934313,CN,,,031,,,Bulloch,11/16/2020
2025Q1,GA0310029,8934314,CT,,GA,,,STATESBORO,,11/16/2020
2025Q1,GA0310030,8686361,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310031,8969069,CT,,GA,,,STATESBORO,,08/22/2006
2025Q1,GA0310031,8969070,CN,,,031,,,Bulloch,08/22/2006
2025Q1,GA0310035,8935539,CN,,,031,,,Bulloch,12/16/2016
2025Q1,GA0310032,8686362,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310033,9112280,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310034,8703780,CN,,,031,,,Bulloch,11/12/2019
2025Q1,GA0310036,9112281,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310037,9112282,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310038,9112283,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310038,9112284,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310039,8686363,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310040,8980999,CN,,,031,,,Bulloch,05/18/2007
2025Q1,GA0310041,9112285,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310041,9112286,CT,,GA,,,REGISTER,,03/20/2025
2025Q1,GA0310044,8686366,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310045,8686367,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310045,8686368,CT,,GA,,,STATESBORO GA,,07/22/1995
2025Q1,GA0310046,8916752,CN,,,031,,,Bulloch,08/20/2009
2025Q1,GA0310049,8686370,CN,,,031,,,Bulloch,01/19/2000
2025Q1,GA0310049,8686371,CT,,GA,,,PORTAL,,01/19/2000
2025Q1,GA0310051,8686372,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310052,9112287,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310053,9112288,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310053,9112289,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310054,8686377,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310055,9112290,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310055,9112291,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310060,9112292,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310060,9112293,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310061,9112294,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310061,9112295,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310062,9112296,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310068,8918847,CN,,,031,,,Bulloch,11/29/2010
2025Q1,GA0310070,8686382,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310071,9112297,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310073,9112298,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310073,9112299,CT,,GA,,,BROOKLET,,03/20/2025
2025Q1,GA0310074,8686383,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310075,9112300,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310075,9112301,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310076,8686385,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310079,8686386,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310080,8686387,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310080,8686388,CT,,GA,,,STATESBORO GA,,07/22/1995
2025Q1,GA0310082,8686389,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310082,8686390,CT,,GA,,,STATESBORO GA,,07/22/1995
2025Q1,GA0310083,8686397,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310087,8686398,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310087,8686399,CT,,GA,,,STATESBORO GA,,07/22/1995
2025Q1,GA0310088,8686400,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310092,8686401,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310092,8686402,CT,,GA,,,STATESBORO GA,,07/22/1995
2025Q1,GA0310094,8686403,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310094,8690744,CT,,GA,,,MRS ALFRED BOWE,,07/22/1995
2025Q1,GA0310100,8690745,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310100,8690746,CT,,GA,,,LEHMON,,07/22/1995
2025Q1,GA0310102,8690747,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310103,8690748,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310103,8690749,CT,,GA,,,STATESBORO GA,,07/22/1995
2025Q1,GA0310109,9112302,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310109,9112303,CT,,GA,,,BROOKLET,,03/20/2025
2025Q1,GA0310111,9112304,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310111,9112305,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310114,8690754,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310114,8690755,CT,,GA,,,STATESBORO GA,,07/22/1995
2025Q1,GA0310117,8690756,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310117,8690757,CT,,GA,,,STATESBORO GA,,07/22/1995
2025Q1,GA0310119,8690758,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310119,8690759,CT,,GA,,,BROOKLET GA,,07/22/1995
2025Q1,GA0310125,8690760,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310125,8690761,CT,,GA,,,RUBY PARRISH,,07/22/1995
2025Q1,GA0310129,8690762,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310129,8690763,CT,,GA,,,STILSON GA,,07/22/1995
2025Q1,GA0310134,8690764,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310135,8690765,CN,,,031,,,Bulloch,11/19/2002
2025Q1,GA0310135,8690775,CT,,GA,,,STATESBORO,,11/19/2002
2025Q1,GA0310140,8981000,CT,,GA,,,STATESBORO,,05/18/2007
2025Q1,GA0310140,8981001,CN,,,031,,,Bulloch,05/18/2007
2025Q1,GA0310145,8690768,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310149,8690769,CN,,,031,,,Bulloch,01/19/2000
2025Q1,GA0310149,8690770,CT,,GA,,,STATESBORO,,01/19/2000
2025Q1,GA0310151,8690771,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310152,8690772,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310154,8690773,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310155,8690774,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310156,9112306,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310156,9112307,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310158,8692306,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310160,8692307,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310161,8692308,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310162,8710592,CT,,GA,,,STATESBORO,,05/18/2006
2025Q1,GA0310162,8710593,CN,,,031,,,Bulloch,05/18/2006
2025Q1,GA0310164,8692309,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310165,9112308,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310165,9112309,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310168,9112313,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310166,9112310,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310167,9112311,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310167,9112312,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310168,9112314,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310169,9112315,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310169,9112316,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310170,9112317,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310170,9112318,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310171,9112319,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310171,9112320,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310172,9112321,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310173,9112322,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310174,9112323,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310174,9112324,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310175,8696618,CN,,,031,,,Bulloch,01/19/2000
2025Q1,GA0310175,8696619,CT,,GA,,,PORTAL,,01/19/2000
2025Q1,GA0310176,9007881,CT,,GA,,,REGISTER,,02/21/2018
2025Q1,GA0310176,9007882,CN,,,031,,,Bulloch,02/21/2018
2025Q1,GA0310177,9112325,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310177,9112326,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310178,9112327,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310178,9112328,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310179,8696622,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310180,9112329,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310180,9112330,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310182,8696623,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0310183,9112331,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310183,9112332,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310184,9112333,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310184,9112334,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310185,9112335,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310187,9112336,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310188,9112337,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310189,9112338,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310189,9112339,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310190,9112340,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310190,9113517,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310191,9113518,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310191,9113519,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310192,9113520,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310193,8968957,CN,,,031,,,Bulloch,12/03/2008
2025Q1,GA0310194,9113521,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310194,9113522,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310195,9113523,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310195,9113524,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310196,8969080,CT,,GA,,,STATESBORO,,08/22/2006
2025Q1,GA0310196,8970593,CN,,,031,,,Bulloch,08/22/2006
2025Q1,GA0310197,9113525,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310197,9113526,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310198,9113527,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310198,9113528,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310199,9113529,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310199,9113530,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310200,9113531,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310200,9113532,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310201,9113533,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310201,9113534,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310202,9113535,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310202,9113536,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310203,9113537,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310203,9113538,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310204,9113539,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310204,9113540,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310205,9113541,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310205,9113542,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310206,9113543,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310206,9113544,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310207,9113545,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310208,9113546,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310208,9113547,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310209,8879087,CT,,GA,,,REGISTER,,08/19/2014
2025Q1,GA0310209,8879088,CN,,,031,,,Bulloch,08/19/2014
2025Q1,GA0310210,9113548,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310210,9113549,CT,,GA,,,REGISTER,,03/20/2025
2025Q1,GA0310211,9113550,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310211,9113551,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310212,9113552,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310212,9113553,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310213,9113554,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310213,9113555,CT,,GA,,,BROOKLET,,03/20/2025
2025Q1,GA0310214,8986202,CT,,GA,,,STATESBORO,,08/25/2008
2025Q1,GA0310214,8986203,CN,,,031,,,Bulloch,08/25/2008
2025Q1,GA0310215,9113556,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310216,9113557,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310216,9113558,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310217,9113559,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310218,9113560,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310218,9113561,CT,,GA,,,BROOKLET,,03/20/2025
2025Q1,GA0310219,9113562,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310219,9113563,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310220,9113564,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310221,9113565,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310222,9113566,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310224,8944682,CT,,GA,,,STATESBORO,,08/19/2000
2025Q1,GA0310222,9113567,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310223,9113568,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310224,8944681,CN,,,031,,,Bulloch,08/19/2000
2025Q1,GA0310225,9113569,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310227,9114706,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310228,9114708,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310229,9114711,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310230,9114728,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310231,9114733,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310232,9114746,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310233,8986121,CN,,,031,,,Bulloch,08/29/2007
2025Q1,GA0310235,9114778,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310236,9115711,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310237,9115718,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310238,9115726,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310239,9116715,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310241,9116742,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310242,9116747,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310243,9116754,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310245,9116780,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310246,9116762,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310247,9116785,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310248,9116793,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310250,9116796,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310251,9116803,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310252,9116810,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310253,9116820,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310255,9116822,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310256,9116823,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310257,9116839,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310258,9116847,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310259,8795137,CN,,,031,,,Bulloch,05/19/2015
2025Q1,GA0310260,9116849,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310261,9116856,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310262,9116857,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310265,9116868,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310266,9116873,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310267,8953944,CN,,,031,,,Bulloch,05/13/2016
2025Q1,GA0310270,9117868,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310271,9117869,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310272,8826769,CN,,,031,,,Bulloch,11/29/2010
2025Q1,GA0310273,9118769,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310274,9118772,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310276,9118780,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310278,9118812,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310282,9118850,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310283,9118828,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310291,9118818,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310292,9118899,CN,,,031,,,Bulloch,03/20/2025
2025Q1,GA0310292,9118900,CT,,GA,,,STATESBORO,,03/20/2025
2025Q1,GA0310295,9119942,CN,,,031,,,Bulloch,03/20/2025
