SUBMISSIONYEARQUARTER,PWSID,FACILITY_ID,FACILITY_NAME,STATE_FACILITY_ID,FACILITY_ACTIVITY_CODE,FACILITY_DEACTIVATION_DATE,FACILITY_TYPE_CODE,SUBMISSION_STATUS_CODE,IS_SOURCE_IND,WATER_TYPE_CODE,AVAILABILITY_CODE,SELLER_TREATMENT_CODE,SELLER_PWSID,SELLER_PWS_NAME,FILTRATION_STATUS_CODE,IS_SOURCE_TREATED_IND,FIRST_REPORTED_DATE,LAST_REPORTED_DATE
2025Q1,GA2210052,8570,LOT 5B/8 SULFUR SPRINGS DR WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA2210053,13727,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA2210053,1909,SMITHSONIA ROAD TREATMENT PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA2210053,20266,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA2210053,8571,INSIDE-FRONT OF TP LOT 4 -  WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA2210053,8572,BEHIND TP LOT 4 WELL #2,102,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA2210054,13728,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA2210054,20267,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA2210054,22083,33 MILL RUN DR/LOT 3 PLANT #1,201,A,,TP,Y,N,,,,,,,,08/27/2010,03/20/2025
2025Q1,GA2210054,22084,171 MILL RUN DR/LOT 20 PLANT #2,202,A,,TP,Y,N,,,,,,,,08/27/2010,03/20/2025
2025Q1,GA2210054,8573,33 MILL RUN DR/LOT 3 WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA2210054,8574,171 MILL RUN DR/LOT 20  WELL #2,102,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA2210055,13729,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA2210055,1910,LOT 9-C/AC 198 COTTON CIRC WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA2210055,20268,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA2210055,8575,LOT 9-C/ACROSS 198 COTTON CIRCLE WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA2210055,8576,198 COTTON CIRC/DN HILL WELL #2,102,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA2210056,13730,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA2210056,1911,12-18 WATER OAK LN MIDDLE LOT PLANT #1,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA2210056,20269,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA2210056,3095,WELL #2 PLANT,202,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA2210056,8577,12-18 WATER OAK LANE MIDDLE LOT WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA2210056,8578,12-18 WATER OAK LANE-FRONT WELL #2,102,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA2210057,13731,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA2210057,1912,1243 WALTER SAMS RD WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA2210057,20270,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA2210057,3096,1230 WALTER SAMS RD WELL #2 PLANT,202,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA2210057,8579,1243 WALTER SAMS RD WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA2210057,8580,1230 WALTER SAMS RD WELL #2,102,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA2210058,13732,DISTRIBUTION SYSTEM,,I,06/01/2000,DS,Y,N,,P,,,,,,,01/19/2000
2025Q1,GA2210058,8581,WELL #1,,I,06/01/2000,WL,Y,Y,GW,P,,,,,N,,05/24/2003
2025Q1,GA2210060,15780,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,11/16/2007,03/20/2025
2025Q1,GA2210060,15781,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,11/16/2007,03/20/2025
2025Q1,GA2210060,15782,WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,11/16/2007,03/20/2025
2025Q1,GA2210060,21113,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,11/16/2007,03/20/2025
2025Q1,GA2210061,16262,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA2210061,16263,LOT #17 WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA2210061,16264,LOT #17 WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA2210061,18070,LOT #60 WELL #2,102,A,,WL,Y,Y,GW,P,,,,,Y,05/18/2007,03/20/2025
2025Q1,GA2210061,18071,LOT #60 WELL #2 PLANT,202,A,,TP,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA2210061,20271,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA2210062,16288,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA2210062,16289,GARDEN DR/SMOKEY RD LFT PLT FACE WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA2210062,16290,GARDEN DR/SMOKEY RD RT PLT FACE WELL #2,102,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA2210062,16291,TREATMENT PLANT # 201 BESIDE WELL # 1,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA2210062,16308,WX 350 STORAGE TANKS,301,A,,ST,Y,N,,,,,,,,,03/20/2025
2025Q1,GA2210062,20272,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA2210063,16557,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,11/16/2007,03/20/2025
2025Q1,GA2210063,16558,108 DUNBAR PLACE WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,11/16/2007,03/20/2025
2025Q1,GA2210063,16559,108 DUNBAR PLACE WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,11/16/2007,03/20/2025
2025Q1,GA2210064,17016,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,11/15/2005,03/20/2025
2025Q1,GA2210064,17017,342 EMERALD CIRCLE-LOT 8B WELL # 1,101,A,,WL,Y,Y,GW,P,,,,,Y,11/15/2005,03/20/2025
2025Q1,GA2210064,17018,342 EMERAL CIRCLE WELL #1 PLANT # 1,201,A,,TP,Y,N,,,,,,,,11/15/2005,03/20/2025
2025Q1,GA2210065,17164,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA2210065,17165,BRIDGES WAY-LOTS #37/25 NEAR TP WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
